url,label
http://ow.ly/amazon-secure-545,2
http://icloud-confirm-center.com/secure/user,1
http://secure-support@evil-icloud.site/login,2
http://216.143.71.229/support/free,2
https://dropbox.com,0
http://steam-login-notice.com/secure/account,1
http://bit.ly/microsoft-login-266,2
http://ow.ly/apple-secure-402,2
https://nytimes.com,0
https://nytimes.com/about,0
http://249.11.95.249/secure/free,2
http://secure-update@evil-chase.ml/login,2
http://netflix-update-portal.com/billing/user,1
https://linkedin.com/about,0
https://icloud-billing-service.com/confirm/check,1
https://openai.com/products,0
https://google-recover-service.com/alert/session,1
http://bankofamerica.verify-user.ru/recover/now,2
https://chase-billing-center.com/support/user,1
http://tinyurl.com/apple-signin-297,2
https://stanford.edu/about,0
http://icloud.verify-user.cn/support/now,2
http://secure-confirm@evil-netflix.ml/login,2
http://apple-login-service.com/verify/session,1
https://dropbox.com/products,0
http://tinyurl.com/paypal-signin-804,2
https://cloudflare.com,0
https://dropbox.com,0
http://131.60.144.30/recover/free,2
http://microsoft.security-check.ml/secure/update,2
http://paypal.verify-user.ru/confirm/now,2
http://icloud.security-check.live/support/update,2
https://amazon.com/help,0
https://notion.so/docs,0
http://170.55.10.13/support/free,2
https://linkedin.com,0
http://chase-login-service.com/confirm/account,1
https://mozilla.org/products,0
https://slack.com/help,0
http://16.182.78.180/billing/free,2
http://paypal-confirm-service.com/recover/user,1
http://secure-verify@evil-amazon.click/login,2
http://mit.edu/contact,0
http://161.127.115.178/login/free,2
https://nytimes.com/docs,0
https://python.org/about,0
http://microsoft.verify-user.su/signin/now,2
https://github.com/docs,0
https://youtube.com/docs,0
https://netflix.com/products,0
https://stackoverflow.com,0
https://google-login-notice.com/billing/account,1
http://google-confirm-portal.com/recover/check,1
http://bit.ly/steam-support-181,2
http://46.215.255.35/alert/free,2
http://chase.security-check.live/secure/update,2
https://netflix.com/help,0
https://amazon-verify-portal.com/update/check,1
https://bbc.com/contact,0
http://bankofamerica.security-check.ru/verify/update,2
http://142.91.243.81/billing/free,2
https://mit.edu/about,0
https://nytimes.com/contact,0
http://102.186.5.170/signin/free,2
https://github.com/contact,0
http://linkedin.com/contact,0
http://paypal-billing-portal.com/update/account,1
https://microsoft-update-notice.com/verify/account,1
https://amazon-signin-center.com/billing/user,1
http://secure-signin@evil-bankofamerica.work/login,2
http://microsoft.security-check.ru/confirm/update,2
https://microsoft-confirm-center.com/secure/check,1
https://amazon-billing-center.com/secure/check,1
http://amazon-billing-center.com/update/session,1
http://microsoft.verify-user.cn/alert/now,2
https://amazon.com,0
http://icloud-login-center.com/signin/user,1
https://microsoft-update-notice.com/signin/account,1
https://apple-signin-notice.com/support/user,1
http://secure-verify@evil-steam.work/login,2
http://paypal-support-portal.com/alert/check,1
http://t.co/apple-signin-920,2
http://tinyurl.com/bankofamerica-support-875,2
http://212.46.155.228/signin/free,2
http://google.com/about,0
https://python.org,0
http://apple-alert-portal.com/alert/session,1
https://openai.com/products,0
http://secure-recover@evil-netflix.xyz/login,2
http://amazon.security-check.gq/recover/update,2
https://mozilla.org/contact,0
https://mozilla.org,0
https://paypal-recover-service.com/login/user,1
http://chase-login-service.com/billing/session,1
http://apple.com/contact,0
https://microsoft.com/products,0
http://wikipedia.org,0
https://python.org/docs,0
http://icloud-recover-portal.com/recover/check,1
http://harvard.edu/docs,0
http://secure-secure@evil-google.tk/login,2
https://netflix-verify-portal.com/support/account,1
http://steam.verify-user.ru/recover/now,2
http://chase.verify-user.ru/confirm/now,2
http://amazon-support-center.com/support/check,1
http://ow.ly/netflix-confirm-761,2
http://secure-alert@evil-apple.top/login,2
http://bit.ly/steam-support-505,2
http://python.org/help,0
http://apple.com/contact,0
https://apple-signin-notice.com/billing/check,1
http://google-verify-notice.com/verify/check,1
http://secure-signin@evil-steam.gq/login,2
http://17.242.27.7/verify/free,2
http://secure-secure@evil-netflix.tk/login,2
https://harvard.edu/help,0
http://is.gd/steam-signin-271,2
http://ow.ly/paypal-signin-174,2
https://youtube.com/about,0
https://icloud-billing-notice.com/confirm/session,1
https://steam-login-notice.com/verify/check,1
https://python.org/products,0
https://microsoft-alert-portal.com/update/session,1
http://icloud.verify-user.ru/billing/now,2
https://openai.com/about,0
https://stackoverflow.com/help,0
http://python.org/about,0
http://python.org/products,0
http://google.verify-user.cn/secure/now,2
http://apple-alert-service.com/confirm/session,1
http://23.37.27.46/billing/free,2
https://microsoft.com/about,0
http://microsoft.verify-user.ru/alert/now,2
https://amazon.com/contact,0
http://94.113.36.4/confirm/free,2
http://ow.ly/microsoft-secure-209,2
https://mozilla.org/products,0
https://cloudflare.com/contact,0
http://khanacademy.org/products,0
https://microsoft-update-center.com/billing/check,1
http://125.98.50.9/update/free,2
http://apple.com/products,0
https://notion.so/about,0
http://bankofamerica.verify-user.ru/billing/now,2
https://dropbox.com/about,0
http://google.verify-user.su/support/now,2
https://chase-secure-center.com/billing/account,1
http://google-recover-service.com/support/session,1
https://netflix-support-notice.com/signin/check,1
http://secure-secure@evil-microsoft.ru/login,2
https://chase-update-notice.com/alert/user,1
http://secure-verify@evil-netflix.gq/login,2
https://icloud-login-notice.com/recover/check,1
http://google.security-check.work/billing/update,2
http://secure-login@evil-microsoft.site/login,2
https://netflix.com/docs,0
http://netflix-secure-center.com/billing/user,1
http://bit.ly/netflix-login-459,2
https://slack.com/help,0
http://google.verify-user.su/signin/now,2
http://87.141.166.221/alert/free,2
http://steam-support-center.com/billing/user,1
https://canva.com/about,0
http://steam-support-notice.com/alert/session,1
http://158.114.199.61/alert/free,2
http://icloud-support-service.com/secure/session,1
http://amazon-update-notice.com/update/user,1
https://youtube.com/products,0
https://apple-confirm-portal.com/confirm/check,1
http://paypal.verify-user.ru/login/now,2
https://amazon-recover-notice.com/login/account,1
https://microsoft-confirm-center.com/update/user,1
https://icloud-update-portal.com/support/account,1
https://mit.edu,0
http://secure-verify@evil-bankofamerica.click/login,2
https://github.com/products,0
http://is.gd/chase-verify-147,2
https://netflix-verify-notice.com/verify/session,1
http://mozilla.org/contact,0
https://dropbox.com,0
http://steam-support-notice.com/login/account,1
https://harvard.edu/about,0
https://icloud-alert-service.com/billing/user,1
https://microsoft-verify-center.com/secure/account,1
http://chase-support-portal.com/update/session,1
http://icloud-login-portal.com/alert/check,1
https://linkedin.com/docs,0
http://paypal-recover-notice.com/verify/check,1
https://netflix-billing-service.com/update/user,1
http://secure-login@evil-netflix.top/login,2
http://chase.verify-user.su/support/now,2
http://google-billing-notice.com/confirm/check,1
http://netflix.com/contact,0
https://paypal-verify-portal.com/signin/check,1
http://google-update-service.com/support/user,1
https://github.com/about,0
http://t.co/icloud-signin-414,2
https://netflix-alert-service.com/recover/user,1
http://is.gd/apple-verify-920,2
http://apple.verify-user.cn/confirm/now,2
http://icloud.verify-user.cn/secure/now,2
http://76.98.164.132/alert/free,2
http://microsoft.security-check.work/update/update,2
http://secure-billing@evil-steam.xyz/login,2
http://51.235.48.134/update/free,2
https://amazon-update-notice.com/alert/user,1
http://t.co/paypal-login-314,2
http://harvard.edu/help,0
https://bankofamerica-billing-service.com/recover/check,1
http://ow.ly/icloud-login-530,2
https://google-support-service.com/update/session,1
https://paypal-alert-service.com/recover/user,1
http://microsoft-login-portal.com/verify/user,1
http://google.security-check.ml/support/update,2
http://steam.security-check.click/update/update,2
http://netflix-support-portal.com/alert/account,1
http://apple.security-check.ru/support/update,2
https://python.org/products,0
http://canva.com/about,0
http://stanford.edu,0
http://tinyurl.com/icloud-recover-249,2
https://amazon-alert-portal.com/verify/account,1
http://tinyurl.com/bankofamerica-verify-251,2
http://secure-confirm@evil-icloud.site/login,2
https://paypal-login-center.com/update/check,1
http://238.195.198.107/confirm/free,2
http://google-billing-portal.com/verify/session,1
https://steam-alert-center.com/confirm/user,1
https://canva.com/help,0
http://secure-recover@evil-apple.work/login,2
http://secure-update@evil-microsoft.site/login,2
http://t.co/netflix-recover-723,2
http://netflix-login-notice.com/recover/user,1
http://bankofamerica-billing-portal.com/confirm/user,1
https://google.com,0
https://paypal-update-service.com/verify/user,1
http://amazon.security-check.ml/alert/update,2
https://paypal-secure-portal.com/login/check,1
https://steam-update-service.com/verify/session,1
http://is.gd/amazon-recover-226,2
http://steam-alert-notice.com/signin/user,1
http://google-verify-notice.com/update/check,1
https://netflix-verify-portal.com/billing/user,1
http://steam-support-service.com/alert/user,1
http://notion.so/docs,0
http://bit.ly/apple-secure-802,2
https://steam-alert-portal.com/update/session,1
https://github.com/about,0
https://slack.com/contact,0
http://netflix.verify-user.su/billing/now,2
http://is.gd/netflix-verify-590,2
http://stanford.edu/help,0
http://netflix.verify-user.ru/confirm/now,2
http://paypal-confirm-service.com/alert/check,1
http://google-verify-portal.com/support/account,1
http://tinyurl.com/chase-support-991,2
http://google.security-check.tk/login/update,2
http://nytimes.com/help,0
http://netflix.security-check.site/login/update,2
http://bankofamerica.verify-user.su/signin/now,2
http://icloud.verify-user.su/support/now,2
https://bankofamerica-verify-portal.com/secure/check,1
https://linkedin.com/help,0
http://chase.security-check.ru/billing/update,2
http://secure-alert@evil-paypal.top/login,2
https://steam-login-center.com/billing/session,1
https://openai.com/products,0
http://chase-verify-service.com/confirm/user,1
https://steam-recover-service.com/support/check,1
https://python.org,0
http://secure-update@evil-amazon.click/login,2
http://bankofamerica-confirm-center.com/alert/user,1
https://github.com/help,0
http://236.40.252.158/verify/free,2
https://amazon.com/products,0
https://python.org/contact,0
https://openai.com,0
https://slack.com/contact,0
http://242.110.49.26/confirm/free,2
http://harvard.edu/contact,0
http://is.gd/netflix-signin-180,2
https://mit.edu/products,0
http://paypal-update-service.com/alert/user,1
https://netflix-signin-center.com/billing/check,1
http://paypal-billing-notice.com/update/user,1
https://chase-login-notice.com/billing/user,1
https://google-recover-service.com/confirm/session,1
https://mozilla.org/contact,0
https://amazon-verify-notice.com/login/check,1
http://t.co/apple-signin-936,2
https://mozilla.org,0
http://microsoft.verify-user.cn/secure/now,2
http://netflix.security-check.click/signin/update,2
http://tinyurl.com/icloud-confirm-310,2
http://netflix.security-check.gq/recover/update,2
https://apple-signin-portal.com/confirm/check,1
https://cloudflare.com,0
https://wikipedia.org/help,0
http://chase.verify-user.su/secure/now,2
http://ow.ly/apple-confirm-120,2
https://steam-alert-notice.com/alert/check,1
https://microsoft-secure-center.com/confirm/session,1
https://microsoft-alert-service.com/signin/account,1
http://harvard.edu/about,0
https://steam-signin-portal.com/alert/user,1
https://openai.com/products,0
http://218.246.190.159/signin/free,2
http://bankofamerica.verify-user.cn/confirm/now,2
http://secure-confirm@evil-amazon.xyz/login,2
http://secure-verify@evil-apple.work/login,2
http://ow.ly/amazon-secure-714,2
http://microsoft.verify-user.ru/confirm/now,2
http://microsoft.com/about,0
http://linkedin.com/about,0
http://icloud-alert-notice.com/login/account,1
https://mit.edu/contact,0
https://mozilla.org/products,0
https://mit.edu/help,0
http://netflix-alert-portal.com/confirm/user,1
https://nytimes.com/docs,0
http://netflix.security-check.live/update/update,2
http://google.com/products,0
http://wikipedia.org/contact,0
http://netflix-alert-center.com/support/session,1
https://bankofamerica-support-notice.com/confirm/check,1
http://secure-billing@evil-amazon.xyz/login,2
http://secure-alert@evil-chase.ru/login,2
https://cloudflare.com/help,0
http://apple.verify-user.cn/support/now,2
http://google.verify-user.ru/login/now,2
http://tinyurl.com/google-login-450,2
https://netflix-recover-notice.com/signin/check,1
https://amazon-login-service.com/login/check,1
https://slack.com/contact,0
http://google.com/products,0
http://google.verify-user.su/signin/now,2
http://netflix.verify-user.su/verify/now,2
http://slack.com/help,0
http://google.security-check.work/secure/update,2
https://github.com/contact,0
http://secure-support@evil-amazon.site/login,2
http://secure-confirm@evil-steam.gq/login,2
http://secure-recover@evil-apple.ru/login,2
https://netflix-secure-notice.com/alert/session,1
http://bbc.com/products,0
https://google-signin-portal.com/support/account,1
http://tinyurl.com/icloud-signin-479,2
https://cloudflare.com/contact,0
http://secure-secure@evil-paypal.xyz/login,2
https://microsoft-confirm-portal.com/secure/user,1
https://apple-confirm-service.com/secure/user,1
http://mit.edu/about,0
https://python.org/help,0
http://netflix.verify-user.ru/signin/now,2
https://slack.com/products,0
http://t.co/microsoft-billing-213,2
http://icloud-support-service.com/secure/check,1
http://steam.verify-user.cn/secure/now,2
http://amazon-verify-center.com/support/check,1
https://python.org/about,0
https://canva.com/products,0
http://google-secure-service.com/recover/session,1
https://amazon.com,0
http://apple.security-check.ml/verify/update,2
https://amazon-recover-notice.com/signin/session,1
https://canva.com/docs,0
https://cloudflare.com/products,0
http://amazon.com/products,0
http://icloud-secure-service.com/billing/check,1
https://google-billing-service.com/verify/check,1
http://icloud.verify-user.ru/update/now,2
http://142.133.241.168/update/free,2
https://harvard.edu/help,0
https://slack.com/help,0
http://secure-signin@evil-icloud.site/login,2
https://chase-verify-notice.com/alert/account,1
http://is.gd/bankofamerica-recover-492,2
https://khanacademy.org/docs,0
https://notion.so/products,0
https://harvard.edu/products,0
https://stanford.edu/contact,0
http://secure-update@evil-steam.click/login,2
https://google-verify-center.com/confirm/user,1
https://microsoft-verify-service.com/signin/account,1
https://cloudflare.com/products,0
https://harvard.edu/help,0
http://bit.ly/bankofamerica-recover-697,2
http://microsoft.security-check.tk/recover/update,2
http://microsoft.security-check.xyz/alert/update,2
https://khanacademy.org/contact,0
http://apple.com/docs,0
https://microsoft-update-center.com/update/session,1
https://netflix-recover-center.com/verify/user,1
http://ow.ly/netflix-alert-982,2
http://secure-confirm@evil-microsoft.click/login,2
https://youtube.com/contact,0
http://tinyurl.com/amazon-update-943,2
https://microsoft-update-portal.com/login/user,1
http://paypal.verify-user.ru/support/now,2
http://google-billing-portal.com/secure/check,1
http://216.74.28.69/billing/free,2
http://netflix.com/docs,0
http://icloud-confirm-service.com/login/account,1
http://canva.com/help,0
https://netflix.com/help,0
http://secure-support@evil-paypal.ml/login,2
https://apple-confirm-notice.com/support/account,1
http://netflix.verify-user.su/update/now,2
http://220.255.228.81/alert/free,2
https://github.com/products,0
https://stanford.edu/docs,0
http://tinyurl.com/microsoft-signin-899,2
http://notion.so/docs,0
http://paypal-recover-portal.com/login/session,1
http://apple-recover-center.com/billing/session,1
https://github.com/products,0
https://chase-billing-service.com/secure/session,1
https://linkedin.com/about,0
https://netflix.com/docs,0
https://netflix.com/help,0
http://chase.security-check.ml/signin/update,2
https://slack.com/help,0
http://nytimes.com/help,0
http://apple.com/docs,0
http://t.co/chase-support-817,2
http://apple-login-center.com/support/account,1
https://harvard.edu/docs,0
https://python.org/products,0
https://python.org,0
https://amazon.com/help,0
http://dropbox.com/help,0
http://186.51.131.165/signin/free,2
http://secure-recover@evil-steam.xyz/login,2
http://amazon-update-center.com/recover/user,1
https://microsoft.com/help,0
https://wikipedia.org/contact,0
http://chase-billing-portal.com/recover/check,1
http://56.229.241.223/confirm/free,2
http://slack.com/help,0
http://bankofamerica.verify-user.cn/update/now,2
https://apple-confirm-service.com/login/session,1
http://chase.security-check.work/billing/update,2
https://amazon.com/about,0
https://apple-alert-notice.com/confirm/session,1
http://icloud.verify-user.cn/confirm/now,2
https://steam-update-notice.com/alert/account,1
http://secure-login@evil-netflix.gq/login,2
http://steam-secure-service.com/support/account,1
https://netflix.com/help,0
http://chase-secure-center.com/secure/check,1
https://slack.com,0
http://bankofamerica.security-check.xyz/signin/update,2
http://tinyurl.com/steam-verify-593,2
http://chase-login-notice.com/recover/session,1
http://steam.verify-user.ru/update/now,2
https://netflix.com/about,0
https://steam-confirm-center.com/update/user,1
https://python.org/about,0
https://mozilla.org/contact,0
http://paypal-recover-center.com/billing/user,1
http://microsoft.security-check.work/signin/update,2
http://apple.security-check.live/support/update,2
http://chase-secure-portal.com/confirm/session,1
http://ow.ly/bankofamerica-support-794,2
http://secure-update@evil-microsoft.click/login,2
http://bit.ly/google-alert-306,2
https://microsoft-billing-service.com/verify/user,1
http://icloud-login-portal.com/verify/session,1
https://nytimes.com,0
https://microsoft-alert-center.com/secure/account,1
https://steam-login-notice.com/update/user,1
https://notion.so/about,0
https://stanford.edu/contact,0
http://189.35.46.141/signin/free,2
https://stackoverflow.com/docs,0
http://wikipedia.org/docs,0
https://bankofamerica-signin-center.com/confirm/session,1
http://stanford.edu/contact,0
https://google.com/docs,0
http://chase.verify-user.su/secure/now,2
http://apple-update-center.com/confirm/user,1
https://icloud-update-service.com/recover/account,1
https://microsoft-verify-portal.com/signin/account,1
http://microsoft.security-check.tk/alert/update,2
http://google-update-portal.com/support/session,1
https://stackoverflow.com/contact,0
http://99.131.144.7/recover/free,2
https://canva.com/docs,0
https://mozilla.org/docs,0
https://notion.so/products,0
https://harvard.edu,0
http://netflix.security-check.live/verify/update,2
http://secure-secure@evil-apple.site/login,2
http://chase.verify-user.su/alert/now,2
http://bankofamerica.verify-user.su/alert/now,2
https://chase-signin-service.com/alert/session,1
https://google-alert-service.com/signin/user,1
http://apple-support-service.com/verify/session,1
http://google-verify-notice.com/signin/user,1
https://mit.edu,0
https://mit.edu,0
https://amazon-billing-center.com/signin/session,1
http://apple-alert-portal.com/billing/session,1
http://amazon-recover-service.com/signin/session,1
https://mozilla.org/docs,0
https://cloudflare.com,0
https://paypal-login-center.com/secure/check,1
https://netflix-verify-service.com/signin/account,1
http://notion.so/help,0
http://icloud.security-check.site/signin/update,2
http://microsoft-signin-service.com/recover/session,1
http://73.35.99.82/update/free,2
http://paypal-secure-service.com/billing/check,1
https://chase-verify-notice.com/secure/user,1
http://microsoft.verify-user.ru/update/now,2
http://apple-recover-center.com/verify/user,1
http://github.com/contact,0
http://netflix.verify-user.cn/signin/now,2
https://chase-verify-service.com/confirm/check,1
https://netflix.com/help,0
http://paypal.verify-user.cn/login/now,2
http://202.146.176.225/support/free,2
https://google-verify-notice.com/recover/session,1
http://secure-update@evil-icloud.tk/login,2
https://github.com/help,0
https://notion.so/docs,0
http://25.113.1.88/alert/free,2
https://netflix-secure-center.com/secure/session,1
https://dropbox.com/help,0
https://slack.com/contact,0
https://steam-secure-notice.com/verify/user,1
http://steam.verify-user.ru/login/now,2
http://54.109.217.214/login/free,2
https://amazon.com/about,0
https://nytimes.com/docs,0
https://notion.so/about,0
http://249.21.243.177/update/free,2
http://amazon.com/products,0
https://microsoft.com/docs,0
https://wikipedia.org/docs,0
https://paypal-secure-notice.com/signin/account,1
https://netflix-confirm-portal.com/recover/user,1
http://27.134.79.22/signin/free,2
http://chase-support-service.com/billing/check,1
http://apple.security-check.gq/support/update,2
http://microsoft-signin-service.com/support/session,1
http://chase-recover-service.com/alert/account,1
https://steam-alert-center.com/confirm/user,1
https://apple.com/about,0
http://steam.security-check.work/alert/update,2
http://khanacademy.org/docs,0
https://nytimes.com/products,0
https://bankofamerica-billing-notice.com/confirm/account,1
http://google.security-check.tk/billing/update,2
http://bankofamerica-recover-portal.com/verify/session,1
http://tinyurl.com/icloud-secure-335,2
http://github.com/docs,0
http://notion.so/docs,0
https://icloud-signin-center.com/recover/user,1
http://apple-login-service.com/recover/account,1
http://97.105.161.105/signin/free,2
http://is.gd/netflix-recover-147,2
https://google-login-portal.com/billing/user,1
http://t.co/apple-alert-703,2
https://bbc.com/docs,0
http://secure-login@evil-google.click/login,2
https://google.com,0
https://github.com/docs,0
http://paypal.security-check.gq/alert/update,2
http://google.security-check.ru/signin/update,2
http://canva.com/about,0
http://amazon.security-check.gq/verify/update,2
http://amazon-billing-portal.com/confirm/check,1
https://google-recover-service.com/secure/session,1
https://mit.edu/products,0
http://netflix-alert-portal.com/verify/user,1
http://linkedin.com,0
https://python.org/help,0
http://paypal-recover-portal.com/secure/user,1
http://12.66.91.224/signin/free,2
http://239.201.110.118/update/free,2
http://t.co/amazon-confirm-303,2
http://steam-login-notice.com/signin/check,1
http://paypal.security-check.live/verify/update,2
https://icloud-support-portal.com/update/session,1
http://steam-recover-portal.com/billing/account,1
http://steam-support-center.com/login/account,1
https://canva.com/help,0
https://dropbox.com/products,0
https://netflix-billing-center.com/recover/account,1
http://bankofamerica.verify-user.ru/confirm/now,2
https://google.com,0
https://microsoft-login-center.com/confirm/session,1
https://amazon-secure-service.com/verify/account,1
http://microsoft-alert-notice.com/update/check,1
http://apple-billing-portal.com/alert/account,1
https://github.com/products,0
http://amazon.com/about,0
http://chase-signin-service.com/signin/user,1
https://slack.com/contact,0
http://t.co/bankofamerica-confirm-574,2
http://icloud.security-check.tk/signin/update,2
https://slack.com,0
https://microsoft.com/contact,0
http://microsoft-confirm-service.com/confirm/account,1
https://amazon.com,0
https://chase-verify-service.com/alert/session,1
http://ow.ly/netflix-alert-106,2
http://google.verify-user.su/update/now,2
http://bbc.com/docs,0
https://bankofamerica-billing-center.com/recover/session,1
https://dropbox.com/docs,0
http://amazon-alert-portal.com/secure/account,1
https://bankofamerica-signin-notice.com/recover/session,1
http://92.54.148.202/login/free,2
https://linkedin.com/products,0
https://slack.com/help,0
https://chase-secure-service.com/update/check,1
http://amazon-signin-center.com/alert/check,1
http://microsoft.com/products,0
http://is.gd/bankofamerica-signin-355,2
http://microsoft.security-check.live/recover/update,2
http://paypal.security-check.xyz/update/update,2
http://bankofamerica-secure-service.com/login/check,1
http://stanford.edu/contact,0
https://slack.com/docs,0
http://77.148.233.187/verify/free,2
http://67.34.195.163/alert/free,2
http://ow.ly/icloud-secure-649,2
https://harvard.edu/docs,0
http://google-confirm-center.com/verify/account,1
http://paypal.verify-user.ru/login/now,2
https://mozilla.org/products,0
https://harvard.edu/contact,0
http://bankofamerica-billing-portal.com/verify/account,1
http://chase-support-notice.com/update/check,1
https://icloud-billing-service.com/login/account,1
https://youtube.com/docs,0
https://apple.com/products,0
http://netflix.security-check.tk/login/update,2
http://paypal-verify-service.com/update/account,1
http://icloud-update-service.com/recover/user,1
http://icloud.verify-user.cn/support/now,2
http://secure-secure@evil-icloud.ru/login,2
http://211.136.20.188/billing/free,2
https://apple-signin-portal.com/support/check,1
http://steam.verify-user.cn/support/now,2
https://bbc.com/help,0
http://paypal.security-check.tk/signin/update,2
http://microsoft-support-notice.com/secure/user,1
http://harvard.edu/products,0
http://netflix.verify-user.su/signin/now,2
https://apple-verify-portal.com/alert/account,1
http://icloud.security-check.ml/alert/update,2
http://microsoft.security-check.xyz/verify/update,2
https://notion.so/contact,0
http://paypal-alert-notice.com/verify/user,1
http://mit.edu,0
http://google.security-check.work/login/update,2
http://steam.security-check.live/verify/update,2
http://icloud.verify-user.ru/recover/now,2
https://icloud-update-center.com/update/user,1
http://secure-confirm@evil-chase.gq/login,2
http://icloud.security-check.ru/confirm/update,2
http://microsoft.verify-user.cn/update/now,2
http://bankofamerica.verify-user.su/verify/now,2
https://youtube.com,0
http://google-secure-portal.com/billing/user,1
https://apple-confirm-notice.com/confirm/check,1
https://stackoverflow.com/products,0
http://netflix.verify-user.su/recover/now,2
http://chase-billing-notice.com/verify/user,1
https://icloud-update-service.com/confirm/account,1
https://mozilla.org/about,0
http://tinyurl.com/google-update-340,2
http://bankofamerica-billing-portal.com/secure/session,1
http://stanford.edu/docs,0
